TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19851203,19851209,25.431,24.137,0.975,26.621,2.198,156.284,418.675,3.153,98.508,9.255,1.039
19851210,19851216,25.106,23.987,0.901,26.135,1.934,152.693,416.668,2.964,98.638,6.192,1.165
19851217,19851223,25.06,24.13,0.947,25.916,1.784,147.256,416.263,3.096,98.734,8.794,1.209
19851224,19851231,27.054,25.63,1.311,28.295,2.641,220.215,407.058,8.781,98.586,0.303,1.98
19860101,19860107,25.334,23.932,0.956,26.52,2.083,165.746,417.122,3.502,98.699,10.309,1.083
19860108,19860114,25.219,24.081,1.024,26.182,1.907,147.443,420.493,3.448,98.743,6.947,0.939
19860115,19860121,26.303,24.975,1.277,27.427,2.267,172.431,417.704,5.858,98.57,5.665,1.499
19860122,19860128,24.474,23.559,1.016,25.31,1.686,126.932,418.784,2.343,98.753,16.784,0.871
19860129,19860204,26.312,24.693,1.448,27.801,2.25,183.857,416.271,5.187,98.603,5.903,1.419
19860205,19860211,25.164,23.862,0.915,26.362,1.9,138.248,418.577,2.936,98.692,15.248,0.905
19860212,19860218,24.858,23.637,1.065,25.982,2.014,145.49,417.864,2.928,98.736,11.015,1.055
19860219,19860225,24.682,23.493,0.815,25.775,1.868,145.929,419.189,2.401,98.613,12.673,0.79
19860226,19860304,24.813,23.484,0.921,26.036,1.839,145.934,416.605,2.619,98.673,14.197,0.992
19860305,19860311,25.583,24.177,1.192,26.877,2.146,162.453,418.601,3.721,98.702,11.158,1.104
19860312,19860318,24.949,23.729,0.777,26.07,1.535,138.968,417.343,2.967,98.654,7.539,1.122
19860319,19860325,24.867,23.767,1.104,25.929,1.746,136.064,421.044,2.809,98.751,11.944,0.858
19860326,19860401,24.809,23.805,0.985,25.743,1.575,133.556,420.763,2.382,98.743,9.358,0.763
19860402,19860408,25.39,24.269,0.832,26.421,1.807,155.7,420.853,2.983,98.57,12.109,0.956
19860409,19860415,25.373,24.231,1.299,26.424,2.24,138.317,423.34,3.223,98.634,13.148,0.968
19860416,19860422,25.249,24.092,1.063,26.314,1.91,133.05,417.958,3.75,98.769,6.368,1.305
19860423,19860429,25.087,24.069,1.112,26.024,1.652,114.167,422.319,2.622,98.719,13.587,0.906
19860430,19860506,25.089,24.003,1.074,26.089,1.937,147.41,419.525,2.781,98.825,6.713,0.893
19860507,19860513,25.729,24.306,1.251,27.038,2.194,150.719,420.928,3.557,98.647,3.401,0.854
19860514,19860520,25.625,24.096,0.923,27.031,2.186,147.857,420.527,3.44,98.725,9.116,0.979
19860521,19860527,24.619,23.647,0.856,25.513,1.661,111.453,419.685,1.835,98.8,12.721,0.91
19860528,19860603,23.991,23.007,1.175,24.896,1.832,124.372,410.81,3.38,98.954,3.743,1.616
19860604,19860610,24.68,23.434,1.288,25.826,2.132,141.975,409.485,3.07,98.959,5.794,0.768
19860611,19860617,24.594,23.357,1.167,25.808,1.934,130.418,414.867,2.327,98.914,8.838,0.701
19860618,19860624,24.649,23.294,0.993,26.004,2.108,129.195,415.088,2.586,98.927,12.213,0.766
19860625,19860701,24.712,23.356,1.022,26.068,1.929,130.954,414.259,2.64,98.95,11.12,0.864
19860702,19860708,23.472,22.343,1.169,24.601,1.908,120.938,404.056,3.652,99.301,5.773,1.619
19860709,19860715,24.094,22.949,1.127,25.239,1.803,112.794,413.412,1.98,99.169,8.539,0.736
19860716,19860722,23.78,22.688,1.152,24.872,1.731,132.491,413.918,2.486,99.073,5.326,1.018
19860723,19860729,23.808,22.36,1.452,25.256,2.247,158.557,406.418,3.594,99.267,2.668,0.985
19860730,19860805,24.967,23.527,1.04,26.407,2.291,157.467,412.951,3.049,98.922,5.633,0.743
19860806,19860812,24.971,23.658,1.193,26.284,2.066,154.999,415.0,3.009,98.916,6.656,0.679
19860813,19860819,24.769,23.516,1.039,26.022,1.982,152.616,413.469,2.915,98.759,7.323,0.884
19860820,19860826,25.61,24.172,1.33,26.996,2.39,174.181,417.205,3.741,98.739,4.086,0.927
19860827,19860902,24.551,23.333,1.152,25.672,2.292,163.969,414.049,2.885,98.887,6.16,0.776
19860903,19860909,24.495,23.478,1.124,25.431,1.859,141.256,413.551,2.838,98.994,7.608,1.187
19860910,19860916,24.43,23.148,1.172,25.61,2.193,167.042,415.304,2.855,98.89,9.215,0.819
19860917,19860923,24.6,23.399,1.081,25.704,2.182,158.099,415.753,2.721,98.891,8.53,0.952
19860924,19860930,24.761,23.646,1.052,25.786,1.687,130.219,421.029,2.296,98.874,28.01,0.876
19861001,19861007,25.157,23.707,1.132,26.491,2.318,167.384,418.226,3.141,98.808,7.482,0.828
19861008,19861014,25.035,23.808,1.104,26.164,1.937,154.376,418.455,2.928,98.649,8.672,1.152
19861015,19861021,25.413,23.975,0.96,26.736,1.977,157.848,418.878,3.365,98.712,8.358,0.976
19861022,19861028,24.291,23.174,0.892,25.318,1.807,132.039,416.655,2.194,98.986,13.661,1.08
19861029,19861104,25.404,24.103,1.086,26.6,2.056,173.958,415.79,3.559,98.633,9.154,1.274
19861105,19861111,25.39,24.04,1.077,26.631,2.188,167.706,421.2,3.105,98.66,10.786,1.024
19861112,19861118,25.349,24.121,0.94,26.479,1.911,176.124,416.542,3.776,98.691,4.707,1.141
19861119,19861125,25.508,24.321,0.963,26.6,2.058,158.721,419.178,3.191,98.506,10.187,1.031
19861126,19861202,26.413,24.981,1.145,27.73,2.231,183.412,416.087,4.72,98.369,3.879,1.316
19861203,19861209,25.348,24.284,0.871,26.327,1.859,154.724,418.562,3.164,98.792,11.23,0.842
19861210,19861216,25.444,24.49,0.862,26.321,1.825,166.493,417.478,3.401,98.622,9.2,1.231
19861217,19861223,25.183,24.241,0.687,26.049,1.79,146.14,419.674,2.586,98.717,11.837,1.051
19861224,19861231,25.711,24.403,0.881,26.856,1.839,165.799,416.401,3.666,98.696,8.066,1.124
19870101,19870107,25.165,24.068,0.827,26.093,1.665,141.01,420.501,2.584,98.725,11.057,0.846
19870108,19870114,24.51,23.77,0.794,25.136,1.52,117.288,421.982,2.142,98.752,11.333,0.679
19870115,19870121,24.236,23.445,0.747,24.905,1.55,119.106,419.448,1.972,98.778,14.995,0.943
19870122,19870128,26.287,24.95,1.08,27.484,2.122,173.023,421.399,4.33,98.636,9.104,1.27
19870129,19870204,25.541,24.478,1.084,26.519,1.978,157.523,422.62,3.448,98.678,11.284,1.044
19870205,19870211,25.029,23.924,0.95,26.046,1.719,134.393,421.659,3.362,98.812,16.665,1.186
19870212,19870218,24.955,23.971,0.802,25.86,1.68,150.55,420.82,2.74,98.7,9.565,0.864
19870219,19870225,25.214,24.217,0.731,26.131,1.568,142.181,424.421,2.585,98.666,12.673,0.716
19870226,19870304,25.704,24.54,0.858,26.775,1.767,149.763,425.5,3.449,98.709,12.346,1.022
19870305,19870311,26.202,24.978,1.063,27.327,2.22,157.309,425.98,4.35,98.597,9.947,1.482
19870312,19870318,25.401,24.071,1.341,26.625,2.062,169.901,414.208,4.082,98.734,5.357,1.187
19870319,19870325,26.224,24.8,1.007,27.603,2.118,187.347,422.773,4.328,98.571,7.506,0.832
19870326,19870401,26.906,25.696,1.171,28.036,2.019,172.564,426.608,4.495,98.381,9.173,1.044
19870402,19870408,25.418,24.512,0.966,26.252,1.896,136.776,421.406,3.147,98.76,13.583,1.135
19870409,19870415,25.676,24.78,1.018,26.5,1.706,139.448,425.08,3.013,98.649,10.36,0.956
19870416,19870422,25.553,24.592,0.983,26.437,1.688,134.864,423.947,3.07,98.721,11.94,1.126
19870423,19870429,25.774,24.714,1.119,26.75,2.127,145.958,423.207,3.33,98.753,12.203,1.038
19870430,19870506,26.009,24.867,1.007,27.059,2.079,155.025,420.085,3.552,98.645,7.315,1.006
19870507,19870513,24.98,23.744,0.855,26.118,2.038,134.134,420.67,2.942,98.781,11.348,0.96
19870514,19870520,26.129,24.724,1.393,27.421,2.429,156.813,420.359,3.921,98.581,5.576,0.983
19870521,19870527,24.478,23.628,0.808,25.26,1.718,125.864,417.791,3.146,98.908,5.33,1.455
19870528,19870603,25.173,23.914,1.217,26.33,2.376,153.055,413.606,3.673,99.003,4.203,0.885
19870604,19870610,25.069,23.901,0.904,26.144,2.052,126.985,417.545,2.827,98.89,10.512,0.979
19870611,19870617,25.26,24.043,1.006,26.445,2.007,129.022,419.543,2.93,98.903,6.806,0.92
19870618,19870624,24.123,23.155,1.037,25.091,1.84,128.926,412.856,3.364,99.141,3.806,1.294
19870625,19870701,24.314,23.322,1.134,25.305,1.89,141.133,409.907,3.446,99.126,5.358,1.334
19870702,19870708,25.074,23.816,1.152,26.332,2.142,142.373,417.318,2.993,98.932,5.879,0.741
19870709,19870715,25.499,24.123,1.125,26.874,2.225,150.441,416.151,3.482,98.816,5.348,0.833
19870716,19870722,25.09,23.843,1.006,26.337,2.126,147.982,415.501,3.188,98.852,5.409,0.944
19870723,19870729,25.85,24.436,1.192,27.263,2.536,161.989,417.761,3.615,98.708,3.694,0.87
19870730,19870805,24.443,23.419,1.273,25.468,2.051,140.175,413.757,2.786,98.798,7.633,0.978
19870806,19870812,24.22,23.043,1.12,25.397,2.219,150.706,413.668,3.224,98.875,2.505,1.136
19870813,19870819,25.449,23.982,1.165,26.917,2.448,162.421,418.152,3.541,98.851,5.182,0.973
19870820,19870826,24.814,23.643,1.081,25.939,2.302,152.003,416.181,2.537,99.097,8.843,0.928
19870827,19870902,25.5,24.184,1.15,26.711,2.408,167.116,419.844,3.466,98.814,6.614,0.926
19870903,19870909,25.744,24.401,1.099,26.98,2.434,169.006,417.537,3.546,98.707,11.169,0.899
19870910,19870916,26.183,24.771,1.458,27.482,2.625,182.589,419.61,4.386,98.811,4.879,0.899
19870917,19870923,25.672,24.369,1.045,26.87,2.187,152.672,420.951,3.378,98.86,8.805,0.849
19870924,19870930,25.717,24.427,1.121,26.903,2.312,167.177,420.063,3.585,98.894,8.46,0.978
19871001,19871007,25.576,24.317,1.07,26.735,2.21,153.963,419.968,3.481,98.74,7.997,1.031
19871008,19871014,27.081,25.585,1.228,28.457,2.696,202.229,420.989,5.098,98.606,4.702,1.074
19871015,19871021,25.602,24.546,0.861,26.574,1.988,148.009,423.163,3.103,98.621,10.118,0.793
19871022,19871028,26.134,24.76,0.797,27.398,2.244,183.696,422.269,3.919,98.585,10.417,0.893
19871029,19871104,25.919,24.734,1.186,27.009,2.182,168.205,421.373,3.729,98.604,6.62,1.156
19871105,19871111,25.669,24.406,0.776,26.831,1.865,166.501,421.668,3.364,98.778,8.686,0.924
19871112,19871118,25.829,24.535,0.811,27.02,2.028,168.895,423.637,3.314,98.531,9.05,0.904
19871119,19871125,25.862,24.547,0.89,27.072,2.054,165.507,422.828,3.237,98.525,10.799,0.888
19871126,19871202,25.258,24.212,0.787,26.222,1.582,141.605,421.861,2.505,98.617,10.538,0.871
19871203,19871209,26.376,24.98,1.169,27.661,2.244,171.934,421.505,4.823,98.646,5.085,1.212
19871210,19871216,26.16,24.864,0.911,27.353,1.964,163.947,423.597,4.138,98.621,9.715,1.017
19871217,19871223,25.495,24.44,0.745,26.465,1.764,136.656,424.957,3.043,98.658,15.081,0.986
19871224,19871231,25.211,24.203,0.73,26.082,1.598,150.192,422.406,2.746,98.686,10.75,1.001
19880101,19880107,26.684,25.287,1.122,27.866,2.46,180.53,420.982,5.451,98.634,4.532,1.36
19880108,19880114,26.767,25.541,1.122,27.805,2.122,179.333,419.919,5.25,98.626,5.945,1.362
19880115,19880121,25.338,24.459,0.976,26.081,1.948,143.583,420.645,3.36,98.751,8.367,1.058
19880122,19880128,25.439,24.334,1.08,26.425,1.829,136.126,422.017,3.277,98.672,9.333,1.0
19880129,19880204,25.178,24.257,1.003,26.024,1.858,132.632,420.759,2.991,98.71,13.068,0.833
19880205,19880211,25.243,24.135,0.976,26.262,1.99,139.485,423.4,2.963,98.64,12.332,0.958
19880212,19880218,26.249,24.794,1.289,27.588,2.423,185.253,423.561,4.304,98.537,8.73,0.956
19880219,19880225,26.164,24.93,1.009,27.299,2.132,172.964,426.149,3.999,98.518,8.254,1.034
19880226,19880303,26.402,25.019,1.035,27.674,2.382,171.429,427.121,4.02,98.561,17.999,0.915
19880304,19880310,27.138,25.714,1.351,28.448,2.398,193.904,422.979,5.79,98.632,2.516,1.393
19880311,19880317,26.853,25.435,0.906,28.156,2.237,192.567,421.705,5.177,98.592,7.599,1.142
19880318,19880324,25.712,24.588,1.065,26.798,1.994,146.28,422.288,3.588,98.795,9.108,0.911
19880325,19880331,25.462,24.613,0.98,26.255,2.023,154.228,422.883,3.43,98.628,6.336,0.769
19880401,19880407,25.977,24.984,0.991,26.891,2.005,159.479,422.756,3.678,98.634,8.819,0.953
19880408,19880414,26.021,24.779,0.979,27.163,2.26,158.402,426.264,3.924,98.696,6.489,0.92
19880415,19880421,26.21,24.922,1.263,27.395,2.626,158.309,424.8,4.487,98.656,5.536,1.135
19880422,19880428,25.819,24.752,0.969,26.8,1.921,125.182,422.776,3.793,98.702,8.505,1.162
19880429,19880505,24.659,23.777,0.714,25.47,1.738,101.299,421.882,2.115,98.954,11.988,1.181
19880506,19880512,24.913,23.984,1.0,25.767,1.948,130.975,417.794,2.801,98.906,7.276,1.136
19880513,19880519,25.371,24.299,1.041,26.359,1.981,125.983,421.227,2.763,98.869,12.028,0.797
19880520,19880526,25.131,24.139,0.75,26.044,1.696,111.038,423.427,2.192,98.789,13.571,0.836
19880527,19880602,24.435,23.656,0.988,25.152,2.009,116.671,418.679,3.218,98.975,10.671,1.449
19880603,19880609,23.552,22.7,0.916,24.335,1.787,132.6,411.463,2.998,99.201,5.572,1.11
19880610,19880616,24.735,23.551,1.184,25.894,2.256,130.137,412.855,3.078,98.995,8.025,0.912
19880617,19880623,24.657,23.507,1.091,25.807,1.934,128.406,412.494,2.806,98.81,5.699,0.983
19880624,19880630,24.569,23.416,1.006,25.721,2.024,122.754,416.648,2.511,98.924,8.457,0.879
19880701,19880707,25.051,23.593,1.22,26.509,2.303,146.855,412.66,3.234,98.803,7.655,0.915
19880708,19880714,22.984,22.132,1.135,23.837,1.869,157.949,392.45,3.826,99.303,2.964,1.54
19880715,19880721,24.195,22.926,1.456,25.464,2.3,140.124,405.624,3.201,99.231,5.085,0.844
19880722,19880728,24.497,23.358,1.528,25.635,2.344,148.577,404.377,3.887,99.15,3.863,1.231
19880729,19880804,25.547,24.039,1.251,27.054,2.429,165.492,412.953,3.887,98.929,2.942,0.876
19880805,19880811,25.133,23.862,1.238,26.403,2.523,155.687,411.291,3.296,98.973,3.954,1.091
19880812,19880818,25.009,23.584,1.046,26.434,2.551,158.894,416.341,3.043,98.931,4.849,0.798
19880819,19880825,25.922,24.344,1.33,27.443,2.829,177.192,413.579,4.276,98.804,2.736,0.85
19880826,19880901,25.613,24.208,1.139,26.905,2.52,184.21,413.144,3.61,98.709,6.06,0.946
19880902,19880908,25.284,24.097,1.266,26.376,2.414,164.546,416.547,3.322,98.912,6.589,0.764
19880909,19880915,26.029,24.586,1.262,27.357,2.587,186.86,417.334,4.043,98.617,4.83,1.09
19880916,19880922,24.812,23.758,1.085,25.781,2.016,156.354,415.902,2.724,98.882,7.782,0.979
19880923,19880929,25.885,24.342,1.11,27.305,2.491,188.249,416.202,4.091,98.837,7.169,0.849
19880930,19881006,25.232,24.07,0.877,26.302,2.135,159.043,418.003,3.067,98.661,7.399,0.945
19881007,19881013,25.507,24.308,0.955,26.611,2.007,177.851,417.79,3.338,98.795,7.24,0.752
19881014,19881020,26.09,24.796,1.159,27.28,2.038,172.974,419.225,3.853,98.458,9.034,1.007
19881021,19881027,26.65,25.112,1.33,28.065,2.742,200.772,418.349,5.225,98.5,5.2,1.32
19881028,19881103,25.304,24.033,1.102,26.473,2.235,154.833,419.153,3.567,98.686,9.659,1.071
19881104,19881110,25.141,24.012,0.965,26.18,1.936,160.516,418.547,2.903,98.738,11.284,0.703
19881111,19881117,25.305,24.151,0.827,26.367,1.824,155.681,420.4,2.876,98.666,10.069,0.839
19881118,19881124,25.634,24.266,0.873,26.893,2.027,158.691,420.873,3.416,98.534,7.433,1.249
19881125,19881201,25.816,24.409,1.097,27.11,2.068,164.693,418.505,3.91,98.623,7.05,1.228
19881202,19881208,25.481,24.285,0.917,26.581,2.005,148.146,417.419,3.171,98.626,7.272,1.023
19881209,19881215,25.808,24.441,1.104,27.065,2.415,182.115,417.48,4.322,98.574,7.782,1.278
19881216,19881222,26.044,24.623,1.292,27.351,2.463,190.048,407.749,5.493,98.567,4.393,1.576
19881223,19881231,24.997,23.65,0.812,26.184,1.99,150.614,415.878,3.21,98.639,11.114,1.037
19890101,19890107,24.702,23.691,0.927,25.556,1.813,127.899,417.757,2.49,98.719,11.098,1.053
19890108,19890114,24.817,23.733,1.102,25.734,1.929,146.84,411.807,3.909,98.75,7.86,1.115
19890115,19890121,24.709,23.416,0.988,25.803,2.106,153.889,415.366,2.767,98.703,13.856,0.937
19890122,19890128,25.325,23.967,1.11,26.564,2.297,168.559,417.479,3.659,98.618,9.683,1.07
19890129,19890204,24.711,23.695,0.891,25.646,1.9,143.956,416.715,2.384,98.717,16.222,1.061
19890205,19890211,24.875,23.681,0.958,25.973,1.859,148.265,416.675,2.692,98.79,10.01,1.014
19890212,19890218,26.002,24.703,1.246,27.198,2.53,189.743,413.083,6.194,98.598,5.499,1.53
19890219,19890225,25.232,24.093,1.138,26.28,2.217,149.488,419.649,3.193,98.765,11.307,1.241
19890226,19890304,25.076,23.892,1.125,26.166,1.896,150.075,418.281,3.136,98.763,11.217,0.927
19890305,19890311,25.463,24.027,1.008,26.784,2.136,161.984,419.955,3.699,98.566,9.971,1.002
19890312,19890318,25.245,24.204,1.176,26.202,2.301,144.347,419.735,3.268,98.683,13.535,1.093
19890319,19890325,24.749,23.57,0.834,25.89,1.884,143.791,416.05,2.835,98.697,10.244,1.033
19890326,19890401,25.099,23.965,1.077,26.162,2.137,163.042,416.15,3.36,98.745,6.399,0.916
19890402,19890408,24.928,23.728,0.907,26.032,2.134,140.091,417.113,3.085,98.732,7.571,0.863
19890409,19890415,25.056,23.882,0.883,26.136,2.096,144.448,421.033,2.886,98.663,11.722,0.843
19890416,19890422,25.349,24.287,1.011,26.325,1.982,135.207,417.946,3.439,98.686,11.137,1.217
19890423,19890429,25.129,23.921,1.03,26.241,2.077,131.109,419.897,2.82,98.682,10.306,0.889
19890430,19890506,25.367,24.295,0.927,26.354,1.99,125.967,419.651,2.882,98.749,12.53,1.096
19890507,19890513,24.254,23.135,1.154,25.284,1.821,138.779,411.467,4.04,99.035,3.284,1.335
19890514,19890520,24.69,23.714,0.988,25.589,1.705,119.919,416.241,2.372,98.969,10.363,1.084
19890521,19890527,24.167,23.341,0.893,24.927,1.602,91.907,417.003,1.488,99.001,13.773,1.016
19890528,19890603,24.778,23.74,0.963,25.732,2.035,126.06,418.693,2.351,98.912,6.517,0.816
19890604,19890610,25.26,24.075,1.172,26.349,2.29,140.148,417.283,3.028,98.892,7.055,0.815
19890611,19890617,23.904,23.119,0.726,24.68,1.406,104.935,415.751,1.54,99.062,12.448,0.976
19890618,19890624,23.999,23.078,0.907,24.921,1.687,113.189,415.438,1.973,98.982,7.669,0.954
19890625,19890701,24.387,23.273,0.951,25.501,1.769,139.565,411.144,2.525,98.943,7.711,0.895
19890702,19890708,22.629,21.629,1.01,23.629,1.921,140.033,393.848,3.563,99.274,5.718,1.676
19890709,19890715,23.351,22.039,1.495,24.662,2.282,144.693,394.756,3.381,99.281,4.729,1.138
19890716,19890722,24.828,23.39,1.454,26.266,2.477,155.494,411.313,3.404,99.036,3.056,1.061
19890723,19890729,24.914,23.775,1.27,26.053,2.165,151.189,415.093,3.096,98.83,6.181,1.072
19890730,19890805,24.951,23.672,1.408,26.229,2.388,145.875,414.659,3.191,98.988,7.495,0.816
19890806,19890812,24.282,23.117,1.129,25.446,2.128,130.81,412.217,2.501,98.976,9.679,0.971
19890813,19890819,24.47,23.319,1.081,25.621,2.151,139.932,415.64,2.439,98.945,6.014,0.709
19890820,19890826,25.768,24.244,1.412,27.227,2.648,171.69,416.667,4.028,98.799,4.566,0.967
19890827,19890902,25.364,24.077,1.117,26.547,2.277,151.161,415.91,3.326,98.796,9.631,0.828
19890903,19890909,25.973,24.554,1.168,27.279,2.533,187.595,417.314,3.897,98.539,3.334,0.81
19890910,19890916,25.741,24.201,1.108,27.158,2.532,187.179,414.555,4.234,98.741,3.686,1.121
19890917,19890923,26.146,24.601,1.633,27.568,2.911,203.21,412.167,5.139,98.763,4.023,1.047
19890924,19890930,24.608,23.593,0.832,25.542,1.797,147.13,415.11,2.257,98.879,14.073,0.882
19891001,19891007,24.95,23.631,1.102,26.163,2.154,176.9,414.679,3.348,98.916,6.868,0.849
19891008,19891014,25.055,23.818,0.964,26.193,2.108,169.388,418.371,2.868,98.705,12.694,1.044
19891015,19891021,25.204,24.028,1.032,26.285,2.066,166.377,419.086,3.018,98.784,8.08,0.891
19891022,19891028,25.347,24.306,0.553,26.304,1.654,146.745,422.13,2.681,98.677,10.627,1.017
19891029,19891104,25.639,24.243,0.934,26.923,2.108,170.745,420.322,3.338,98.638,8.334,0.933
19891105,19891111,25.772,24.422,0.785,27.013,2.141,157.554,419.037,3.259,98.335,9.25,1.202
19891112,19891118,25.954,24.634,1.039,27.168,1.976,159.871,421.055,3.991,98.471,15.621,1.39
19891119,19891125,25.811,24.511,0.894,27.008,2.144,164.761,422.108,3.552,98.705,8.823,1.019
19891126,19891202,26.529,25.13,1.279,27.817,2.324,182.976,420.599,4.57,98.643,4.167,1.073
19891203,19891209,26.93,25.278,1.025,28.449,2.451,188.223,419.038,5.426,98.502,5.995,1.711
19891210,19891216,26.355,25.037,0.988,27.567,2.263,182.827,417.841,4.771,98.532,5.033,1.706
19891217,19891223,26.561,25.169,0.994,27.841,2.212,184.877,415.298,5.89,98.742,1.626,1.612
19891224,19891231,27.448,25.582,1.301,29.082,3.055,215.789,413.163,8.587,98.531,0.801,1.903
19900101,19900107,25.653,24.314,0.738,26.786,2.116,172.218,420.476,3.558,98.646,12.205,0.974
19900108,19900114,25.472,24.293,0.801,26.47,1.942,161.918,420.459,3.264,98.637,13.969,1.125
19900115,19900121,24.77,23.777,0.915,25.61,1.872,136.257,418.933,2.281,98.611,15.595,1.016
19900122,19900128,25.012,23.906,0.849,26.01,1.928,156.648,418.846,2.825,98.603,9.766,0.895
19900129,19900204,25.073,24.146,0.724,25.927,1.587,143.285,424.413,2.547,98.627,11.859,0.809
19900205,19900211,25.726,24.504,0.73,26.851,1.94,169.416,418.76,3.015,98.653,11.035,1.099
19900212,19900218,25.483,24.281,0.901,26.59,1.893,171.634,420.536,3.417,98.734,9.776,0.894
19900219,19900225,26.105,24.691,1.051,27.406,2.298,172.712,418.927,4.409,98.703,8.07,1.143
19900226,19900304,25.818,24.55,1.105,26.985,2.234,169.8,416.329,4.645,98.696,9.336,1.17
19900305,19900311,24.989,23.98,0.803,25.917,1.718,138.185,421.734,2.362,98.812,13.247,0.963
19900312,19900318,25.368,24.136,0.811,26.501,2.125,174.19,420.835,3.472,98.711,6.739,0.916
19900319,19900325,25.755,24.62,0.927,26.85,1.736,160.25,421.586,3.294,98.714,12.254,1.005
19900326,19900401,25.919,24.673,0.956,27.077,2.206,142.962,421.118,3.337,98.631,10.393,1.129
19900402,19900408,25.698,24.476,0.97,26.821,2.184,158.761,422.372,3.56,98.777,12.9,0.83
19900409,19900415,25.682,24.64,0.987,26.641,2.031,141.936,425.181,3.178,98.736,8.937,0.868
19900416,19900422,25.601,24.421,0.923,26.687,2.218,149.585,423.695,3.116,98.592,10.24,1.029
19900423,19900429,26.04,25.038,1.106,26.962,1.886,156.775,421.886,3.326,98.604,11.062,0.948
19900430,19900506,25.98,24.904,0.917,26.97,2.103,144.701,420.391,3.367,98.523,9.695,0.996
19900507,19900513,25.505,24.546,0.915,26.388,1.821,125.729,422.782,2.561,98.696,11.843,0.889
19900514,19900520,25.074,23.992,1.103,26.069,1.877,146.068,416.901,3.404,98.909,10.238,1.207
19900521,19900527,24.805,23.75,1.262,25.774,2.275,151.829,411.971,4.886,99.069,4.986,1.293
19900528,19900603,24.748,23.781,0.758,25.637,1.768,127.095,419.189,2.088,98.923,9.85,0.777
19900604,19900610,24.693,23.796,0.795,25.518,1.656,119.342,420.983,1.749,98.928,11.243,0.758
19900611,19900617,24.268,23.441,0.852,25.077,1.693,100.858,417.72,1.757,99.066,11.902,0.938
19900618,19900624,24.397,23.526,0.77,25.267,1.915,110.575,416.516,1.982,99.009,11.312,0.815
