TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20181029,20181104,26.204,1.0,24.657,1.317,1.0,27.628,2.536,1.0,26.318,24.679,1.171,27.826,2.506,26.204,1.0,24.657,1.317,1.0,27.628,2.536,1.0,441.78,186.047,1.0,179.975,186.047,1.0,-9999,-9999,417.358,417.358,0.0,487.392,1.0,482.498,487.392,1.0,4.722,1.0,4.875,4.722,1.0,98.695,98.689,1.0,4.09,4.09,0.0,1.287,1.219,0.815476,0.1776778994920015,0.7152777777777777,133.38578020833333,1.0,382.5996666666667,1.0,439.77,1.0,25.437,1.0,-9999,-9999,93.7148,-9999,-9999,2.34038,21.815,-9999,-9999,0.48009,-9999,-9999,23.0,25.0,23.0,25.0,-2.74305,0.964286,0.481399,0.754245,-3.04094,0.964286,0.467185,0.745253,-2.42401,0.964211,0.0985283,-2.96423,-2.87035,-2.8322,-2.71291,-2.32448,-1.70907,-1.15612,0.964286,0.96131,0.964286,0.964286,0.973214,0.952381,0.952381,6.95011,5.32662,1.0,0.765612,1.36413,-11.4693,11.8648,0.931429,0.545155,0.563191,6.37074,4.60259,1.0,0.744923,1.35263,-11.4874,11.8332,0.931429,0.526773,0.545417,6.51388,6.63732,6.71026,6.98774,7.67341,8.89536,9.74487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.4886,-11.4772,-11.4211,-11.3858,-11.2794,-11.1944,-11.0579,0.931429,0.931429,0.925714,0.931429,0.948571,0.948571,0.925714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.38465,9.39604,10.0182,0.242392,8.46398,8.79897,9.17675,9.33689,10.3911,12.1563,13.4364,9.87365,10.8059,10.6133,0.164628,9.62289,9.84341,9.87524,10.0079,10.9991,11.8871,12.827,-9999,-9999
20181105,20181111,26.12,1.0,24.822,0.704,1.0,27.314,1.985,1.0,26.303,24.912,0.941,27.582,1.801,26.12,1.0,24.822,0.704,1.0,27.314,1.985,1.0,440.679,148.029,1.0,152.817,148.029,1.0,-9999,-9999,421.351,421.351,0.0,494.785,1.0,485.147,494.785,1.0,2.812,1.0,3.654,2.812,1.0,98.567,98.549,1.0,10.271,10.271,0.0,1.012,1.232,0.952381,0.18951142021276599,0.9444444444444445,101.87062350694443,1.0,294.8746736111112,1.0,440.935,1.0,25.543,1.0,-9999,-9999,74.0967,-9999,-9999,2.52672,14.5141,-9999,-9999,0.503276,-9999,-9999,23.0,25.0,23.0,25.0,-2.53884,0.994048,0.445574,0.719516,-2.85412,0.994048,0.440355,0.716296,-2.12989,0.992336,0.115662,-2.8452,-2.73674,-2.67299,-2.52083,-1.72309,-1.60684,-0.594648,0.994048,0.994048,0.994048,0.994048,0.994048,0.988095,0.97619,7.0937,4.65895,1.0,0.710578,1.18881,-11.2236,12.1175,0.988571,0.50227,0.541495,6.4984,4.19072,1.0,0.705554,1.18582,-11.2592,12.0417,0.988571,0.492411,0.532362,6.52124,6.64819,6.71692,6.99954,8.2665,8.55434,10.7475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.2592,-11.229,-11.1679,-11.109,-10.9179,-10.8243,-10.6912,0.988571,0.988571,0.988571,0.988571,0.988571,0.982857,0.988571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.79099,6.52892,6.46931,0.0980477,5.77449,5.94786,6.05517,6.31306,6.7002,6.91084,7.65867,8.99527,9.62154,9.27227,0.139932,5.96085,9.02771,9.16948,9.43141,9.63018,9.77277,10.086,-9999,-9999
20181112,20181118,26.287,1.0,24.809,0.914,1.0,27.647,2.21,1.0,26.487,25.162,0.846,27.707,1.968,26.287,1.0,24.809,0.914,1.0,27.647,2.21,1.0,439.194,151.727,1.0,149.807,151.727,1.0,-9999,-9999,423.592,423.592,0.0,494.572,1.0,486.633,494.572,1.0,3.171,1.0,3.583,3.171,1.0,98.577,98.556,1.0,8.651,8.651,0.0,0.996,1.231,0.985119,0.19363211805555555,0.986111111111111,108.78063993055558,1.0,315.67982291666664,1.0,437.641,1.0,25.652,1.0,-9999,-9999,81.7569,-9999,-9999,2.71696,14.3731,-9999,-9999,0.498651,-9999,-9999,23.0,25.0,23.0,25.0,-1.87862,0.991071,0.443372,0.712411,-1.99842,0.991071,0.437509,0.708776,-1.71487,0.990327,0.101407,-2.64,-2.19061,-2.03531,-1.89726,-1.62313,-1.07535,-0.270502,0.988095,0.988095,0.988095,0.991071,0.994048,0.994048,0.988095,7.86903,4.14212,1.0,0.705019,1.27056,-10.7153,12.0841,0.982857,0.502228,0.535508,7.6489,3.61554,1.0,0.696741,1.26599,-10.7345,12.0443,0.982857,0.494342,0.528119,6.76804,7.46705,7.6489,7.85049,8.45624,9.58108,10.8008,1.0,1.0,1.0,1.0,1.0,1.0,0.993789,-11.1111,-10.9247,-10.9019,-10.7301,-10.6802,-10.553,-10.4367,0.977143,0.977143,0.977143,0.982857,0.982857,0.988571,0.982857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.09665,10.0652,9.12314,0.22135,6.12891,7.57906,7.88425,9.6518,9.96168,10.1301,10.8572,10.8555,11.3314,10.6509,0.113714,9.21344,9.85451,10.0943,10.8264,11.0649,11.2652,11.8025,-9999,-9999
20181119,20181125,26.46,1.0,25.283,1.059,1.0,27.543,1.982,1.0,26.528,25.275,0.827,27.68,1.919,26.46,1.0,25.283,1.059,1.0,27.543,1.982,1.0,437.553,161.582,1.0,153.318,161.582,1.0,-9999,-9999,424.296,424.296,0.0,496.329,1.0,487.1,496.329,1.0,3.468,1.0,3.942,3.468,1.0,98.633,98.622,1.0,9.365,9.365,0.0,1.207,1.333,0.964286,0.18817519440471653,0.9583333333333334,122.24691006944444,1.0,342.1424930555556,1.0,435.298,1.0,25.634,1.0,-9999,-9999,89.3266,-9999,-9999,3.04458,15.7259,-9999,-9999,0.519249,-9999,-9999,23.0,25.0,23.0,25.0,-2.20124,0.967262,0.465105,0.733575,-2.2908,0.967262,0.46386,0.732787,-2.04386,0.961458,0.0853914,-2.70991,-2.47004,-2.40001,-2.17251,-2.08335,-1.33547,-0.838386,0.931548,0.967262,0.967262,0.967262,0.955357,0.958333,0.943452,7.53451,4.95924,1.0,0.736534,1.19006,-11.0045,11.0793,0.937143,0.530443,0.566766,7.39659,4.97269,1.0,0.733429,1.18814,-11.0433,11.0079,0.937143,0.530352,0.566682,6.54533,7.00881,7.13026,7.51157,7.83149,8.87832,9.65377,0.993789,1.0,1.0,1.0,0.993789,1.0,1.0,-11.0817,-11.0505,-11.0356,-11.0003,-10.8706,-10.6512,-10.4327,0.937143,0.937143,0.874286,0.937143,0.937143,0.885714,0.891429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.6192,9.91561,10.4676,0.160962,8.4954,9.90509,9.94632,10.3873,11.1207,11.1833,11.7246,11.6125,10.9906,11.3838,0.0828205,10.604,10.9906,11.215,11.396,11.6073,11.6965,12.164,-9999,-9999
20181126,20181202,26.236,1.0,24.918,0.985,1.0,27.449,1.985,1.0,26.39,24.953,0.94,27.713,2.106,26.236,1.0,24.918,0.985,1.0,27.449,1.985,1.0,435.991,147.386,1.0,156.466,147.386,1.0,-9999,-9999,420.103,420.103,0.0,495.174,1.0,484.319,495.174,1.0,3.296,1.0,4.226,3.296,1.0,98.59,98.581,1.0,9.137,9.137,0.0,1.521,1.444,0.889881,0.17170168745490622,0.8715277777777777,93.99290876041668,1.0,282.6666111111111,1.0,426.814,1.0,25.634,1.0,-9999,-9999,77.334,-9999,-9999,2.59186,11.862,-9999,-9999,0.488986,-9999,-9999,23.0,25.0,23.0,24.7143,-1.57211,0.872024,0.477639,0.584488,-1.59045,0.872024,0.478276,0.585008,-1.39287,0.871577,0.0703269,-2.02006,-1.73507,-1.61467,-1.36062,-1.08311,-1.06132,-1.03343,0.877976,0.866071,0.857143,0.860119,0.883929,0.842262,0.883929,7.01137,4.98704,0.987578,0.740697,0.807779,-9.35918,11.7073,0.765714,0.560797,0.790736,6.98743,4.99789,0.987578,0.7419,0.808883,-9.37109,11.6943,0.765714,0.561298,0.791092,5.92074,6.46486,6.68283,6.8979,7.01137,7.10946,7.96146,1.0,1.0,0.981366,0.987578,0.987578,0.987578,0.993789,-9.90417,-9.45272,-9.40187,-9.13567,-8.36099,-8.33779,-8.33152,0.674286,0.708571,0.765714,0.742857,0.788571,0.788571,0.788571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.2287,13.5356,12.9775,0.358651,6.31967,12.0575,12.2479,13.0211,13.7482,14.3797,16.7494,11.6817,11.6496,11.3988,0.329903,4.86382,11.1426,11.221,11.6496,12.1611,12.4624,13.6157,-9999,-9999
20181203,20181209,26.003,0.949405,24.76,1.094,1.0,27.146,2.007,0.902857,26.212,24.827,0.881,27.486,1.986,25.929,0.949405,24.76,1.094,1.0,27.005,2.056,0.902857,434.729,139.452,0.955357,178.872,139.918,0.955357,-9999,-9999,416.544,416.544,0.0,491.259,0.949405,481.958,489.884,0.949405,3.902,0.949405,4.89,3.747,0.949405,98.777,98.771,0.872024,4.19,4.19,0.0,1.229,1.213,0.693452,0.1613533497503597,0.579861111111111,106.32526612500001,0.7708333333333334,299.8628808333333,0.7708333333333334,436.977,0.946429,25.609,1.0,-9999,-9999,64.2213,-9999,-9999,2.03698,8.50494,-9999,-9999,0.463127,-9999,-9999,23.0,25.0,23.0,25.0,0.43221,0.886905,0.478178,0.702902,0.541544,0.883929,0.485466,0.70788,0.098711,0.877827,0.0872318,-1.22538,-0.443059,-0.18894,0.0823886,0.513387,0.587313,0.822547,0.886905,0.889881,0.854167,0.889881,0.833333,0.883929,0.883929,7.70177,1.97827,0.993789,0.718112,1.2851,-6.28596,12.4758,0.788571,0.588441,1.00289,7.88715,2.04149,0.993789,0.723194,1.28795,-6.25422,12.5305,0.782857,0.603412,1.01175,4.98639,6.51486,6.97434,7.70177,8.32171,8.64634,9.28071,1.0,1.0,1.0,0.993789,0.987578,0.987578,1.0,-8.15684,-7.87845,-7.37091,-6.52785,-6.28299,-6.25422,-6.16893,0.697143,0.702857,0.731429,0.788571,0.788571,0.782857,0.788571,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.8077,13.3081,12.2398,0.273593,8.49726,9.68768,11.5705,12.6857,13.3425,13.7444,14.0693,11.5446,11.1305,10.4451,0.302784,4.04985,10.1934,10.5599,10.8359,11.1717,11.5377,11.8571,-9999,-9999
20181210,20181216,24.78,1.0,23.746,0.745,1.0,25.731,1.935,1.0,25.071,24.047,0.871,26.013,1.48,24.78,1.0,23.746,0.745,1.0,25.731,1.935,1.0,433.947,128.082,1.0,116.163,128.082,1.0,-9999,-9999,417.847,417.847,0.0,482.65,1.0,482.822,482.65,1.0,1.94,1.0,2.108,1.94,1.0,98.994,98.997,1.0,18.875,18.875,0.0,1.2,1.192,0.630952,0.15656116688240607,0.6944444444444445,86.02809802083334,1.0,261.71844097222225,1.0,423.573,1.0,25.053,1.0,-9999,-9999,65.5733,-9999,-9999,2.10655,8.92262,-9999,-9999,0.469519,-9999,-9999,23.0,25.0,23.0,25.0,-0.671697,0.991071,0.435009,0.783703,-0.35585,0.991071,0.441795,0.787489,-0.499921,0.987649,0.09751,-1.55565,-1.16365,-0.91003,-0.672499,-0.108926,0.140127,0.536732,0.997024,0.991071,0.991071,0.970238,0.985119,0.991071,0.991071,8.09187,3.31417,1.0,0.65865,1.43044,-8.68729,13.2372,0.982857,0.529723,0.715187,8.55461,3.23399,1.0,0.673776,1.43747,-8.52864,13.4223,0.982857,0.532838,0.717498,6.72748,7.48028,7.86489,8.55461,9.70089,10.0198,10.6214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0439,-9.4854,-9.17433,-8.93542,-8.69012,-8.52438,-8.31551,0.942857,0.948571,0.977143,0.982857,0.982857,0.982857,0.982857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.39728,8.11663,9.729,0.378404,4.2823,8.04629,8.22489,9.81881,11.1721,12.1897,12.8866,11.0395,10.1268,10.7646,0.223231,7.63734,9.28929,10.187,11.0395,11.7617,11.8553,12.4761,-9999,-9999
20181217,20181223,24.499,1.0,23.6,0.705,1.0,25.327,1.7,1.0,25.073,23.955,0.787,26.101,1.925,24.499,1.0,23.6,0.705,1.0,25.327,1.7,1.0,433.777,118.544,1.0,149.078,118.544,1.0,-9999,-9999,419.054,419.054,0.0,481.069,1.0,483.623,481.069,1.0,1.588,1.0,3.327,1.588,1.0,98.899,98.898,1.0,5.702,5.702,0.0,0.851,1.061,0.791667,0.15748495731227835,0.6979166666666666,69.28777211805554,1.0,221.59188541666666,1.0,424.923,1.0,25.096,1.0,-9999,-9999,55.7506,-9999,-9999,1.98076,10.7742,-9999,-9999,0.481379,-9999,-9999,23.0,25.0,23.0,25.0,-1.01096,1.0,0.412277,0.521791,-0.866709,1.0,0.403161,0.514619,-0.804812,0.999107,0.066174,-1.59231,-1.06515,-0.998583,-0.875571,-0.728239,-0.425483,-0.175716,0.982143,1.0,1.0,1.0,1.0,1.0,1.0,8.28585,3.04398,1.0,0.676622,0.91071,-9.49347,11.0104,1.0,0.440863,0.526454,8.51042,2.89563,1.0,0.661587,0.899595,-9.43317,11.0616,1.0,0.431213,0.5184,7.64832,8.22655,8.34102,8.54784,9.10115,9.44569,9.91383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.5965,-9.93043,-9.50434,-9.48278,-9.43255,-9.35495,-9.2624,0.988571,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.06292,7.29628,7.05613,0.149264,4.83294,5.52565,6.76858,7.26343,7.63968,7.77204,8.08671,9.19382,9.06057,9.00573,0.0758804,8.08027,8.30226,8.77789,9.07421,9.25207,9.35814,9.56881,-9999,-9999
20181224,20181231,25.036,1.0,23.944,0.932,1.0,25.989,2.129,1.0,25.197,24.094,0.886,26.159,1.659,25.036,1.0,23.944,0.932,1.0,25.989,2.129,1.0,434.347,127.753,1.0,109.622,127.753,1.0,-9999,-9999,420.768,420.768,0.0,472.829,1.0,484.759,472.829,1.0,2.62,1.0,2.781,2.62,1.0,98.741,98.733,0.997396,8.298,8.298,0.0,0.855,1.115,0.776042,0.17875673982255616,0.681547619047619,83.0152380654762,1.0,239.82979166666664,1.0,425.594,1.0,24.995,1.0,-9999,-9999,59.9156,-9999,-9999,1.99648,10.1625,-9999,-9999,0.474296,-9999,-9999,22.375,25.625,22.375,25.5,0.318828,0.984375,0.42571,0.615636,0.459752,0.984375,0.410117,0.604958,0.341457,0.973828,0.0636387,-0.471228,-0.128816,0.0342335,0.363082,0.545931,0.76063,0.905249,0.958333,0.924479,0.984375,0.981771,0.984375,0.984375,0.984375,9.07577,2.69596,1.0,0.697119,0.975589,-7.36599,12.7585,0.970962,0.468014,0.764434,9.30651,2.69796,1.0,0.660871,0.950026,-7.31121,12.8164,0.970962,0.4629,0.761313,8.39009,8.61903,8.82575,9.2609,9.57681,9.98402,10.1574,0.994318,0.994318,0.994318,0.994318,1.0,1.0,1.0,-8.80783,-8.37095,-7.45724,-7.31121,-7.23502,-7.16211,-7.11469,0.956346,0.961346,0.970962,0.970962,0.970962,0.970962,0.970962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.425,10.1145,9.64351,0.27072,6.58006,7.60135,7.87424,10.0842,10.8143,11.2133,11.4064,10.992,10.7279,10.5871,0.115426,9.36996,9.9911,10.1805,10.7544,10.8715,11.1235,11.2674,-9999,-9999
20190101,20190107,25.731,1.0,24.205,0.895,1.0,27.022,2.251,1.0,25.767,24.45,0.908,26.881,1.92,25.731,1.0,24.205,0.895,1.0,27.022,2.251,1.0,435.645,152.538,1.0,141.542,152.538,1.0,-9999,-9999,419.507,419.507,0.0,486.783,1.0,483.923,486.783,1.0,3.361,1.0,3.546,3.361,1.0,98.814,98.804,0.997024,7.895,7.895,0.0,1.074,1.244,0.744048,0.19862766596482062,0.6180555555555555,112.67139308333334,1.0,297.2691423611111,1.0,427.707,1.0,25.215,1.0,-9999,-9999,83.8687,-9999,-9999,2.42803,11.455,-9999,-9999,0.582226,-9999,-9999,22.0,26.0,22.0,26.0,-2.7534,0.949405,0.461083,0.695712,-2.28607,0.949405,0.45054,0.68877,-2.87949,0.936086,0.147298,-4.40185,-3.32464,-3.00431,-2.7534,-2.38731,-2.28269,-2.10687,0.904762,0.91369,0.949405,0.949405,0.9375,0.9375,0.931548,5.17173,3.5968,1.0,0.716604,1.13161,-9.27448,11.0135,0.906593,0.552447,0.686455,6.03519,2.67986,1.0,0.689658,1.11474,-9.17371,11.1521,0.906593,0.549463,0.684056,3.1934,4.38789,4.87126,5.36473,6.01163,6.13947,6.43384,0.993506,1.0,1.0,1.0,1.0,1.0,1.0,-10.5384,-10.0365,-9.3568,-9.28505,-9.24066,-9.22159,-9.16468,0.82967,0.840659,0.906593,0.884615,0.906593,0.906593,0.873626,4.27521,-9999,3.82796,0.264344,1.92328e-06,1.92328e-06,3.18921,4.27521,5.15196,5.15961,5.19833,6.69697,-9999,7.28302,0.118421,5.57651,5.57651,6.69697,7.54501,7.69082,7.76716,8.06002,7.76989,5.51757,6.26923,0.35105,1.75082,4.08342,4.4604,6.53943,7.73221,7.86782,8.58133,7.3964,7.38303,6.75737,0.414563,1.50165,2.20296,6.04739,7.39761,8.25462,8.34238,8.40686,-9999,-9999
20190108,20190114,25.271,1.0,24.191,1.14,1.0,26.185,2.071,1.0,25.48,24.34,0.956,26.445,1.831,25.271,1.0,24.191,1.14,1.0,26.185,2.071,1.0,437.43,135.757,1.0,155.297,135.757,1.0,-9999,-9999,418.237,418.237,0.0,485.295,1.0,483.081,485.295,1.0,2.684,1.0,3.442,2.684,1.0,98.765,98.767,0.994048,7.818,7.818,0.0,1.311,1.367,0.842262,0.17352256206466585,0.8159722222222222,92.24656113770685,0.9965277777777777,250.30657143912526,0.9965277777777777,421.714,1.0,25.218,1.0,-9999,-9999,68.8482,-9999,-9999,2.31951,12.8902,-9999,-9999,0.574743,-9999,-9999,22.0,26.0,22.0,26.0,-2.90601,0.970238,0.453535,0.625923,-2.70265,0.970238,0.439229,0.615636,-3.13811,0.961979,0.0949062,-3.77197,-3.62513,-3.48318,-2.97928,-2.79767,-2.76237,-2.69211,0.925595,0.940476,0.952381,0.970238,0.970238,0.970238,0.970238,4.58504,3.63906,1.0,0.668771,0.898813,-9.04957,10.3932,0.945055,0.575149,0.633934,4.90767,3.63791,1.0,0.617901,0.861634,-8.96077,10.5154,0.945055,0.580719,0.638992,3.55487,3.63681,3.82392,4.50733,4.8257,4.83783,4.95047,0.974026,1.0,1.0,1.0,1.0,1.0,1.0,-9.73663,-9.53763,-9.2694,-9.08668,-9.03232,-9.00443,-8.96077,0.884615,0.93956,0.934066,0.945055,0.945055,0.934066,0.945055,7.99034,-9999,6.37062,0.351181,0.760478,0.760478,5.9239,7.37386,7.55187,7.61921,7.99034,10.2817,-9999,9.86015,0.221356,6.97563,6.97563,8.82167,10.2817,11.0068,11.0143,11.4735,5.97123,4.9899,5.33173,0.331995,1.49387,3.87843,4.146,5.27823,5.94508,6.02175,8.49469,7.56332,7.45564,6.7401,0.336528,1.34013,5.49542,6.30317,7.45564,7.5708,7.74141,7.85143,-9999,-9999
20190115,20190121,24.982,1.0,24.043,0.707,1.0,25.778,1.898,1.0,25.112,24.087,0.746,25.981,1.768,24.982,1.0,24.043,0.707,1.0,25.778,1.898,1.0,439.593,126.753,1.0,138.952,126.753,1.0,-9999,-9999,421.112,421.112,0.0,478.736,1.0,484.988,478.736,1.0,2.02,1.0,2.858,2.02,1.0,98.935,98.927,0.997024,17.737,17.737,0.0,0.821,1.082,0.901786,0.16983608384314397,0.9166666666666665,100.6769646875,1.0,267.8085173611111,1.0,419.634,1.0,25.152,1.0,-9999,-9999,62.9393,-9999,-9999,2.29919,13.908,-9999,-9999,0.546843,-9999,-9999,22.0,26.0,22.0,26.0,-2.08568,0.97619,0.433187,0.514444,-2.21308,0.97619,0.433176,0.514435,-2.11881,0.974107,0.0390809,-2.61079,-2.43973,-2.31743,-2.08568,-1.91433,-1.88475,-1.86468,0.97619,0.97619,0.97619,0.97619,0.97619,0.97619,0.973214,6.96115,3.07185,1.0,0.564378,0.726424,-9.60072,12.0263,0.956044,0.604861,0.628799,6.76409,3.01565,1.0,0.548204,0.71393,-9.66062,11.9985,0.956044,0.615395,0.638938,6.2676,6.39434,6.56984,6.8749,7.20968,7.30904,7.34715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.92756,-9.76873,-9.73087,-9.57854,-9.54086,-9.42504,-9.24548,0.956044,0.945055,0.956044,0.956044,0.956044,0.956044,0.961538,6.88649,-9999,6.72136,0.226347,3.01535,3.01535,6.72817,7.13063,7.36254,7.51793,7.81907,9.68375,-9999,8.80216,0.218993,5.21605,5.21605,8.86354,9.03871,9.55409,9.68375,9.69126,6.58947,7.68526,6.29356,0.270644,4.44741,4.57114,4.91519,6.56165,6.97583,7.68526,8.35467,8.76166,9.3897,7.90784,0.273305,1.48102,7.24991,7.54684,8.09452,8.76061,8.79758,9.03232,-9999,-9999
