TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19811004,26.308,24.434,1.316,28.033,2.465,191.78,411.393,4.994,98.538,4.387,1.336
19811005,26.12,24.873,1.648,27.267,1.976,157.439,416.237,4.037,98.584,5.329,1.138
19811006,26.422,24.816,1.533,27.899,2.609,166.16,421.346,4.261,98.497,3.532,1.109
19811007,26.395,24.553,0.828,28.089,2.678,177.159,418.878,4.66,98.515,14.609,1.233
19811008,25.358,24.016,0.879,26.592,1.891,140.707,417.859,2.505,98.663,24.105,1.089
19811009,23.496,22.901,0.991,24.044,0.863,85.408,420.221,1.021,98.926,29.005,1.028
19811010,25.58,24.352,2.197,26.709,2.869,159.309,416.669,4.071,98.764,5.061,0.896
19811011,26.541,24.881,1.488,28.067,2.71,220.398,411.603,4.472,98.588,1.032,1.289
19811012,27.145,25.348,1.534,28.799,3.335,206.38,412.916,5.44,98.486,1.53,1.274
19811013,26.484,24.83,0.529,28.005,1.935,151.084,424.066,3.546,98.533,11.691,1.228
19811014,25.632,24.685,1.085,26.503,1.587,115.78,426.27,2.16,98.609,12.019,0.659
19811015,26.072,24.898,1.665,27.151,2.446,146.775,423.34,2.534,98.574,6.875,0.786
19811016,25.464,24.307,0.658,26.528,1.785,160.746,421.468,2.489,98.668,13.194,0.936
19811017,24.3,23.812,0.942,24.749,1.523,110.801,423.805,1.595,98.869,32.326,0.807
19811018,25.484,24.265,1.224,26.605,2.063,177.907,417.527,3.736,98.805,0.895,0.917
19811019,26.812,25.141,2.335,28.349,3.69,239.503,409.83,6.718,98.692,0.087,1.109
19811020,27.708,25.761,1.123,29.499,3.183,242.307,400.713,8.022,98.649,0.01,1.554
19811021,25.27,24.638,0.815,25.851,2.09,149.833,417.553,3.126,98.76,10.783,1.322
19811022,25.742,24.619,1.16,26.774,1.55,154.253,417.856,3.148,98.696,10.593,0.894
19811023,25.337,24.027,0.778,26.542,1.947,191.64,419.722,3.41,98.733,3.272,0.746
19811024,25.291,24.279,1.29,26.222,1.722,176.272,418.061,3.377,98.752,11.891,0.664
19811025,24.882,24.051,0.735,25.646,1.486,142.256,416.64,2.297,98.862,5.516,1.097
19811026,25.024,23.654,1.072,26.284,2.121,177.588,413.209,2.934,98.847,10.323,0.783
19811027,26.598,25.028,1.971,28.042,2.929,232.815,418.584,5.425,98.709,0.389,1.114
19811028,27.35,25.481,1.601,29.07,2.873,219.849,416.031,5.648,98.533,8.436,1.527
19811029,26.499,24.978,1.343,27.899,2.34,179.958,414.45,4.347,98.575,11.606,1.018
19811030,25.615,24.373,0.732,26.757,2.048,141.584,419.079,2.329,98.697,19.035,1.185
19811031,25.238,24.38,1.183,26.027,1.549,136.426,421.987,1.899,98.701,9.048,0.696
19811101,26.203,24.661,1.141,27.621,2.575,219.195,418.172,4.326,98.452,1.155,1.247
19811102,26.955,24.852,1.491,28.889,3.058,218.209,418.358,5.584,98.333,0.65,1.476
19811103,25.653,24.293,0.571,26.904,1.704,166.607,422.663,3.386,98.53,9.972,1.586
19811104,24.638,24.245,1.084,24.999,1.307,107.618,420.915,1.986,98.743,3.91,1.086
19811105,26.325,25.201,1.79,27.359,2.779,194.922,421.714,4.988,98.706,1.722,0.97
19811106,26.83,25.203,1.459,28.327,2.539,219.428,417.535,4.219,98.544,0.648,1.151
19811107,27.936,26.012,1.872,29.706,2.881,213.042,428.637,6.795,98.511,1.645,1.129
19811108,27.105,25.852,1.218,28.257,2.195,169.836,417.715,5.084,98.572,6.855,1.48
19811109,27.126,25.721,1.894,28.419,2.647,196.228,423.765,5.678,98.532,3.154,1.687
19811110,26.74,25.221,0.859,28.139,2.129,160.344,419.543,4.181,98.476,8.609,1.538
19811111,25.851,24.418,0.371,27.169,1.859,154.455,422.741,2.89,98.493,14.736,1.271
19811112,26.411,24.763,1.647,27.927,2.523,169.905,420.581,4.404,98.511,7.524,0.812
19811113,26.385,24.415,0.77,28.196,2.62,191.851,422.154,4.411,98.496,8.573,0.889
19811114,25.711,24.464,0.684,26.857,1.947,170.345,416.642,3.024,98.476,16.479,0.923
19811115,25.473,24.716,0.667,26.169,1.139,159.591,420.267,2.726,98.511,14.776,0.955
19811116,25.467,24.015,0.46,26.803,2.021,137.579,418.926,2.77,98.539,8.569,0.879
19811117,26.186,24.409,1.361,27.822,2.69,187.739,418.86,4.631,98.505,5.09,1.242
19811118,26.789,24.91,1.324,28.517,2.299,187.117,418.649,5.049,98.453,8.617,1.321
19811119,26.246,24.708,1.397,27.66,2.211,167.605,419.923,3.389,98.474,7.765,1.378
19811120,25.551,24.166,0.564,26.826,1.258,125.842,422.917,3.256,98.578,8.622,1.193
19811121,25.08,23.923,1.376,26.144,2.027,127.067,422.265,2.373,98.538,3.409,0.797
19811122,26.017,24.083,1.554,27.797,2.409,171.976,419.06,4.276,98.47,9.585,1.172
19811123,24.814,24.062,0.958,25.506,1.749,144.085,418.631,2.166,98.521,8.997,1.051
19811124,25.657,24.331,1.113,26.876,2.087,135.702,421.59,2.772,98.567,11.315,0.768
19811125,26.016,24.632,0.902,27.288,1.798,137.947,418.768,3.035,98.523,10.027,0.902
19811126,25.114,23.761,0.461,26.358,1.838,138.737,422.542,2.212,98.541,10.963,0.755
19811127,24.997,24.004,1.003,25.911,1.575,138.448,420.112,1.838,98.56,15.598,0.822
19811128,25.3,24.132,1.184,26.375,2.199,173.885,419.717,3.399,98.551,7.723,1.192
19811129,26.507,24.864,1.856,28.019,2.791,197.31,416.52,5.132,98.443,6.03,1.505
19811130,26.708,25.055,1.418,28.229,2.646,215.919,416.993,4.852,98.323,7.936,1.257
19811201,25.902,24.332,1.157,27.346,2.659,131.085,424.014,3.052,98.425,21.892,1.075
19811202,24.708,24.005,1.42,25.355,1.881,116.49,421.516,2.79,98.67,11.091,0.813
19811203,24.726,23.753,0.805,25.621,1.081,140.655,416.08,2.074,98.784,16.621,0.758
19811204,26.169,24.228,1.364,27.955,2.853,192.354,415.805,5.076,98.625,1.541,0.589
19811205,27.04,25.35,2.029,28.595,2.932,215.732,416.912,5.972,98.376,2.043,1.446
19811206,25.387,24.877,0.768,25.857,0.689,133.341,420.565,2.015,98.494,18.29,1.448
19811207,24.703,23.967,1.027,25.38,1.69,145.986,423.424,2.905,98.724,11.582,1.333
19811208,25.036,24.011,1.54,25.979,2.002,116.641,423.602,2.765,98.777,16.353,0.682
19811209,26.027,24.731,1.591,27.218,2.663,134.557,419.47,4.095,98.633,7.727,0.697
19811210,26.995,25.274,1.319,28.578,2.354,213.642,419.167,6.099,98.576,3.593,1.109
19811211,26.012,24.689,0.874,27.23,2.015,174.104,416.621,3.703,98.638,7.298,1.33
19811212,25.553,24.478,0.763,26.543,1.754,178.357,418.835,3.509,98.748,13.576,1.179
19811213,25.061,24.38,0.815,25.687,1.06,152.369,418.017,1.552,98.727,11.612,0.635
19811214,26.54,24.712,1.059,28.222,2.597,197.452,416.097,5.195,98.57,2.923,1.292
19811215,26.881,24.918,0.889,28.686,2.765,205.523,417.866,5.473,98.558,2.745,1.602
19811216,25.221,24.137,0.524,26.219,1.661,148.051,418.571,1.989,98.682,16.867,1.067
19811217,25.231,23.972,0.939,26.39,1.571,153.96,423.901,2.456,98.674,18.061,0.778
19811218,25.709,24.367,0.889,26.944,2.339,169.485,420.221,3.386,98.633,5.563,1.177
19811219,25.65,24.438,0.828,26.764,1.872,141.892,419.801,3.392,98.667,8.006,1.438
19811220,25.946,24.775,1.35,27.024,2.201,162.205,422.151,4.413,98.71,3.284,1.029
19811221,25.741,24.965,1.156,26.454,1.892,153.117,417.36,3.728,98.635,9.305,1.205
19811222,25.995,24.777,1.059,27.115,2.066,156.711,419.161,3.848,98.499,9.092,1.272
19811223,25.741,24.717,0.7,26.682,1.375,141.459,416.298,3.233,98.548,16.54,1.24
19811224,24.047,23.632,0.365,24.428,0.82,103.31,420.48,1.151,98.784,19.868,0.681
19811225,24.872,24.031,1.112,25.646,1.411,90.638,421.315,2.498,98.833,23.513,0.623
19811226,25.554,24.405,1.438,26.612,2.244,144.797,419.589,3.374,98.739,4.986,0.93
19811227,25.927,24.23,1.244,27.362,2.468,181.043,417.034,4.37,98.643,6.17,0.68
19811228,25.649,24.147,0.567,26.919,1.643,194.002,422.022,3.166,98.596,12.215,0.846
19811229,25.117,24.226,1.072,25.871,1.646,168.284,414.358,2.666,98.57,8.569,0.848
19811230,26.353,24.918,1.369,27.567,2.337,206.272,418.387,5.147,98.401,0.577,1.408
19811231,27.111,25.518,1.513,28.459,2.479,212.063,417.476,5.614,98.364,3.958,1.784
19820101,25.326,24.166,0.855,26.308,1.239,157.079,418.1,2.577,98.479,11.822,1.198
19820102,24.937,24.165,0.831,25.589,1.452,103.853,423.758,1.91,98.602,19.296,1.018
19820103,24.542,23.878,0.915,25.103,1.239,120.613,422.047,1.651,98.755,18.189,0.825
19820104,25.106,24.229,1.193,25.849,1.791,121.955,420.034,3.169,98.814,7.748,0.621
19820105,25.948,24.012,0.838,27.586,2.415,203.144,416.914,4.64,98.632,4.664,1.293
19820106,26.326,24.642,1.44,27.751,2.538,156.853,419.71,3.804,98.454,8.694,1.732
19820107,26.545,24.831,0.984,27.994,2.274,175.87,416.442,4.943,98.502,4.467,1.73
19820108,26.356,24.735,1.574,27.728,2.536,179.42,415.121,5.802,98.505,1.318,1.659
19820109,26.7,25.087,1.597,28.064,2.168,190.362,415.704,5.797,98.506,1.282,1.651
19820110,26.38,24.926,0.928,27.61,1.896,167.487,420.272,4.745,98.626,12.608,1.32
19820111,24.164,23.664,0.799,24.588,1.226,120.419,419.886,1.537,98.779,22.898,0.847
19820112,25.306,24.189,1.44,26.25,1.922,160.977,420.073,2.731,98.693,13.155,0.787
19820113,25.872,24.226,1.13,27.265,2.285,177.732,419.163,4.439,98.607,7.506,1.359
19820114,26.308,24.717,1.107,27.655,2.601,185.796,418.802,4.58,98.55,13.506,1.497
19820115,25.334,24.256,0.875,26.246,1.703,159.405,416.747,2.242,98.595,16.289,1.08
19820116,25.06,24.195,0.992,25.792,1.351,168.209,420.783,2.037,98.616,13.025,1.046
19820117,26.457,24.829,1.119,27.835,2.299,208.241,420.639,4.922,98.605,3.689,1.367
19820118,25.614,24.279,0.83,26.743,1.684,112.863,419.614,2.708,98.745,14.146,1.562
19820119,25.276,24.471,1.465,25.958,1.353,103.364,419.842,3.052,98.866,8.858,1.181
19820120,26.008,24.851,1.471,26.988,2.54,154.315,420.451,4.575,98.701,0.543,0.906
19820121,26.154,24.572,0.996,27.492,2.196,146.758,419.41,5.024,98.563,1.351,1.268
19820122,27.089,25.356,1.659,28.555,2.462,220.122,409.58,7.588,98.547,0.485,1.917
19820123,27.228,25.217,1.939,29.078,3.196,232.712,397.336,8.483,98.702,0.102,1.924
19820124,26.739,25.233,1.493,28.124,2.491,204.986,407.501,5.695,98.703,0.436,1.173
19820125,27.044,25.333,1.666,28.619,2.62,223.749,410.449,6.636,98.694,0.445,1.277
19820126,26.761,25.276,1.444,28.126,2.359,228.559,411.685,5.907,98.727,1.617,1.232
19820127,26.123,24.624,0.496,27.502,2.401,195.611,418.906,4.605,98.781,4.726,1.347
19820128,25.898,24.591,1.33,27.101,2.343,177.751,414.223,3.995,98.833,10.573,0.571
19820129,25.586,24.646,0.997,26.451,1.544,160.214,418.142,2.633,98.779,8.123,0.777
19820130,25.864,24.867,1.128,26.781,1.967,157.325,418.211,4.18,98.721,10.736,0.831
19820131,25.637,24.633,1.563,26.561,2.02,181.049,417.447,4.16,98.651,2.35,0.746
19820201,24.947,24.165,0.598,25.667,1.572,121.98,421.28,2.336,98.651,18.861,0.909
19820202,25.653,24.409,1.675,26.798,2.224,140.231,419.467,2.722,98.548,11.087,0.667
19820203,26.088,24.375,1.162,27.664,2.364,210.773,414.454,4.799,98.489,7.088,1.307
19820204,25.36,24.174,0.91,26.451,1.479,168.114,413.402,2.618,98.628,9.517,1.126
19820205,24.791,23.764,1.257,25.736,1.661,121.867,423.386,2.158,98.823,17.159,1.012
19820206,24.979,23.864,1.04,26.005,1.823,153.016,420.082,3.401,98.831,5.618,0.797
19820207,25.553,24.161,1.337,26.834,2.069,148.252,417.536,3.801,98.769,3.397,0.991
19820208,25.554,24.102,0.786,26.89,2.021,139.561,418.055,2.785,98.712,9.064,0.786
19820209,25.025,24.069,0.877,25.904,1.424,133.199,421.725,1.588,98.748,22.809,0.814
19820210,25.197,23.832,0.976,26.453,2.196,157.817,417.246,3.17,98.763,14.517,0.866
19820211,25.773,24.063,1.104,27.346,2.516,193.752,420.117,4.064,98.737,3.389,0.929
19820212,24.96,24.071,0.978,25.778,1.534,160.714,416.094,2.595,98.717,14.253,0.886
19820213,26.113,24.494,1.19,27.603,2.568,163.456,424.852,4.018,98.613,7.317,0.917
19820214,26.142,24.672,0.621,27.495,2.062,184.93,416.879,4.361,98.596,12.575,1.083
19820215,25.199,24.252,0.927,26.071,1.244,126.486,423.111,1.607,98.683,21.85,0.722
19820216,25.512,24.371,1.183,26.561,2.181,150.726,421.598,2.968,98.569,9.277,0.722
19820217,26.429,24.816,1.093,27.913,1.462,130.943,421.097,3.779,98.381,2.707,1.239
19820218,25.576,24.401,0.314,26.657,1.492,175.227,420.678,3.125,98.452,10.82,1.076
19820219,24.736,23.88,0.589,25.524,1.262,112.255,418.253,1.876,98.608,22.112,0.834
19820220,24.897,24.093,1.137,25.636,1.648,122.985,422.497,2.074,98.574,7.124,0.712
19820221,26.004,24.844,1.47,27.071,2.037,164.328,415.602,3.768,98.527,5.072,0.956
19820222,25.243,23.962,0.573,26.421,1.676,171.61,416.226,2.834,98.639,11.433,1.1
19820223,24.922,24.166,1.141,25.617,1.012,136.362,419.189,1.744,98.746,8.398,0.707
19820224,25.586,24.105,0.309,26.948,2.034,170.606,417.664,3.502,98.743,7.653,0.933
19820225,25.629,24.311,1.037,26.842,1.853,141.812,420.971,3.13,98.673,4.997,0.928
19820226,26.117,24.418,1.237,27.68,2.195,166.741,415.267,3.239,98.672,12.363,1.217
19820227,25.314,24.327,1.205,26.221,1.614,153.861,416.906,2.135,98.791,16.606,0.816
19820228,24.001,23.73,0.56,24.251,0.758,128.4,420.881,0.622,98.939,21.747,0.673
19820301,25.451,24.01,1.199,26.778,2.552,190.288,421.519,3.916,98.822,1.74,0.778
19820302,26.718,24.941,1.771,28.353,2.498,190.287,415.438,5.251,98.653,1.213,1.444
19820303,26.804,25.366,1.387,28.128,2.424,177.169,418.408,4.477,98.559,6.644,1.364
19820304,25.057,24.156,0.862,25.887,1.41,138.114,425.004,2.703,98.646,11.08,0.812
19820305,25.325,24.511,1.225,26.074,1.185,127.002,421.589,1.724,98.659,9.607,0.674
19820306,26.584,24.513,0.775,28.488,2.812,205.523,422.405,4.966,98.575,4.18,0.899
19820307,26.437,24.726,0.683,28.01,2.163,179.199,417.473,4.566,98.559,4.525,1.361
19820308,26.141,24.511,1.055,27.64,2.908,153.023,418.159,4.471,98.629,19.713,1.236
19820309,26.176,24.664,1.703,27.568,2.044,195.267,421.097,4.514,98.552,1.238,1.495
19820310,27.011,25.44,1.484,28.455,2.663,193.197,419.792,5.275,98.469,11.721,1.24
19820311,25.43,24.436,0.536,26.344,1.521,162.413,416.143,2.458,98.569,20.967,1.293
19820312,24.569,24.091,0.772,25.009,1.24,65.968,420.587,1.862,98.749,17.513,1.188
19820313,25.607,24.333,1.144,26.779,1.992,150.638,422.195,3.756,98.738,0.839,1.101
19820314,26.584,24.698,1.341,28.319,2.674,213.921,419.172,5.298,98.623,0.689,1.114
19820315,26.146,24.617,1.022,27.553,2.059,206.264,416.5,4.343,98.512,3.458,1.183
19820316,25.648,24.316,0.613,26.874,1.463,160.49,419.58,2.875,98.501,8.418,1.085
19820317,24.466,23.744,0.814,25.13,0.889,119.142,420.457,1.017,98.582,9.911,0.711
19820318,25.067,23.953,0.912,26.092,1.46,136.113,421.896,2.293,98.66,6.253,0.875
19820319,25.508,24.031,1.053,26.868,2.278,174.309,418.851,3.651,98.651,3.601,0.671
19820320,26.017,24.456,1.107,27.453,2.634,219.662,417.442,4.697,98.589,0.844,0.658
19820321,25.574,24.407,0.714,26.648,1.262,182.33,415.444,3.076,98.621,5.637,1.168
19820322,25.418,24.505,1.415,26.331,1.957,150.826,417.993,3.536,98.665,2.99,0.703
19820323,25.254,24.384,1.14,26.123,1.215,142.475,417.935,2.913,98.561,5.547,0.584
19820324,24.309,23.762,0.273,24.855,0.942,112.755,421.524,0.934,98.592,14.36,0.801
19820325,25.557,24.592,1.52,26.522,2.218,130.442,422.956,3.569,98.508,2.318,0.712
19820326,26.494,24.982,0.85,28.005,2.841,167.97,422.113,4.482,98.468,7.798,1.244
19820327,26.375,25.095,1.024,27.553,2.01,137.584,418.717,3.651,98.522,9.242,1.504
19820328,25.689,24.417,1.234,26.86,1.894,179.924,417.827,4.055,98.737,26.104,1.402
19820329,24.609,23.587,0.7,25.549,1.376,79.762,425.907,1.526,98.9,19.07,0.903
19820330,24.722,23.905,0.989,25.473,1.364,73.835,418.839,1.468,98.884,22.84,0.68
19820331,26.029,24.788,1.457,27.17,1.986,146.39,420.212,3.832,98.819,10.804,0.891
19820401,26.178,24.701,0.876,27.536,1.829,161.344,416.767,3.634,98.744,19.676,1.052
19820402,24.754,24.116,1.022,25.341,1.729,109.306,424.887,1.847,98.771,21.426,0.748
19820403,25.507,24.173,0.796,26.734,2.103,160.169,426.421,3.078,98.78,9.275,0.465
19820404,25.317,23.845,0.554,26.67,2.626,181.546,426.633,3.208,98.832,11.553,0.689
19820405,24.43,23.73,0.346,25.073,0.92,143.801,421.836,1.367,98.811,9.57,0.718
19820406,25.689,24.332,1.283,26.937,2.465,162.152,426.31,3.894,98.728,5.228,0.901
19820407,24.176,23.268,0.339,25.011,1.366,129.65,421.01,1.653,98.707,21.783,0.819
19820408,25.224,23.788,1.564,26.546,2.388,171.676,422.544,3.521,98.71,3.62,1.065
19820409,24.465,23.826,0.783,25.054,1.545,100.129,421.95,2.063,98.789,13.503,0.965
19820410,23.55,23.117,0.456,23.948,0.783,59.709,417.989,0.792,98.952,19.745,1.252
19820411,24.908,23.99,1.779,25.754,1.942,140.983,413.742,3.014,98.937,9.833,1.005
19820412,26.043,24.387,1.35,27.567,2.703,221.043,414.832,4.646,98.778,0.381,1.035
19820413,26.694,24.819,1.145,28.419,2.692,209.576,417.728,5.182,98.663,11.102,1.286
19820414,26.647,25.081,1.234,28.088,2.631,158.932,417.788,4.56,98.511,6.698,1.285
19820415,25.651,24.345,0.598,26.853,1.695,131.344,419.817,2.563,98.528,12.823,0.911
19820416,24.433,23.31,0.379,25.466,1.695,100.492,421.552,1.402,98.707,22.852,0.766
19820417,24.202,23.211,0.539,25.114,1.425,123.894,415.166,1.866,98.812,14.085,1.028
19820418,25.139,23.926,1.567,26.255,2.045,166.378,413.079,3.217,98.734,6.484,0.918
19820419,26.29,24.42,1.471,28.011,2.417,163.721,409.146,4.836,98.622,0.618,0.958
19820420,25.486,24.143,0.827,26.72,1.701,163.113,417.979,2.953,98.661,7.407,0.806
19820421,25.155,23.838,0.631,26.368,1.732,157.193,418.032,2.665,98.822,18.426,0.749
19820422,25.015,23.817,1.295,26.116,1.979,134.304,419.149,2.55,98.929,8.91,0.861
19820423,25.008,24.31,1.148,25.65,1.255,129.075,418.424,1.865,98.887,18.852,0.588
19820424,26.071,24.897,1.49,27.151,1.878,151.302,419.374,3.712,98.809,4.462,0.933
19820425,24.692,23.866,0.592,25.452,0.886,115.886,417.067,1.492,98.843,23.278,0.944
19820426,24.198,23.428,0.405,24.907,0.866,107.975,416.855,1.219,98.951,14.778,1.063
19820427,24.027,23.598,0.898,24.42,1.058,119.803,418.586,1.079,99.047,11.364,1.263
19820428,24.81,23.565,0.878,25.955,1.996,145.024,418.009,3.185,98.869,5.426,1.181
19820429,24.272,23.525,0.362,24.959,1.328,132.194,414.169,1.295,98.846,22.584,1.271
19820430,24.324,23.642,0.962,24.953,1.438,123.151,417.647,1.546,98.931,16.211,1.417
19820501,25.248,23.899,1.215,26.489,2.346,149.797,413.89,3.075,98.96,5.49,1.226
19820502,24.398,23.777,0.432,24.969,0.822,121.117,418.29,1.499,99.01,16.21,0.811
19820503,24.14,23.502,0.588,24.726,1.043,120.077,416.032,1.095,99.015,12.26,1.367
19820504,24.525,23.843,0.894,25.152,1.128,132.497,414.213,1.711,98.97,9.575,1.31
19820505,24.658,23.784,0.753,25.461,1.628,147.572,414.543,2.474,98.936,5.579,1.395
19820506,25.173,23.97,1.117,26.28,1.872,151.687,416.562,3.123,98.863,4.492,0.944
19820507,24.791,23.776,0.829,25.725,1.639,131.335,420.676,1.926,98.862,9.006,0.851
19820508,24.943,24.095,0.646,25.724,0.96,111.234,423.31,1.496,98.932,11.557,0.79
19820509,24.872,23.948,1.277,25.721,1.846,133.892,421.435,2.713,98.895,12.851,0.75
19820510,26.032,24.229,0.99,27.691,2.52,163.922,419.23,4.772,98.697,5.798,1.018
19820511,25.885,24.327,1.287,27.319,2.485,180.075,417.252,4.26,98.613,3.873,1.18
19820512,25.744,24.313,0.539,27.061,2.197,162.136,418.915,3.38,98.646,7.35,1.059
19820513,25.955,24.659,1.246,27.147,2.29,153.809,423.378,3.807,98.678,3.95,0.692
19820514,26.162,24.545,0.94,27.65,2.25,187.847,417.314,4.207,98.671,7.213,0.64
19820515,24.955,23.986,0.994,25.846,1.656,137.759,419.385,2.297,98.696,8.945,0.826
19820516,25.531,24.452,0.988,26.523,1.909,162.033,417.812,3.362,98.646,1.566,0.656
19820517,26.456,25.057,1.202,27.744,2.441,179.36,417.268,4.761,98.572,2.319,1.073
19820518,25.549,24.681,0.774,26.347,1.752,144.138,421.58,2.488,98.609,17.134,0.953
19820519,25.333,24.486,0.779,26.113,1.52,111.322,423.145,1.735,98.74,12.304,0.76
19820520,25.511,24.424,1.028,26.51,1.609,130.483,417.603,3.006,98.711,4.836,0.8
19820521,25.573,24.246,0.91,26.794,2.023,170.612,417.278,3.466,98.706,8.656,0.848
19820522,25.065,24.381,1.097,25.694,1.55,110.565,420.827,2.392,98.78,11.813,1.131
19820523,24.743,23.864,0.648,25.551,1.038,150.794,416.863,2.539,98.835,11.345,1.022
19820524,25.059,24.032,1.37,26.004,2.268,123.356,418.502,2.573,98.792,5.804,0.644
19820525,25.538,23.965,0.735,26.984,2.027,123.246,417.951,3.436,98.768,8.078,1.068
19820526,24.152,23.682,0.886,24.584,0.784,89.803,420.032,1.427,98.951,12.988,1.667
19820527,23.62,23.1,0.387,24.099,1.219,81.307,414.629,2.499,99.144,1.391,1.825
19820528,23.98,22.941,1.06,24.936,1.591,115.787,412.528,5.051,99.235,0.902,2.173
19820529,24.274,23.285,1.205,25.184,1.755,100.512,413.989,5.229,99.183,0.042,1.79
19820530,24.216,22.855,0.765,25.469,2.03,140.913,405.828,5.384,99.174,0.081,1.851
19820531,24.898,23.562,1.67,26.127,2.402,139.609,404.524,5.499,99.183,0.021,1.636
19820601,24.987,23.686,1.023,26.184,2.26,145.734,405.695,4.276,99.145,1.12,1.097
19820602,25.27,23.962,1.583,26.474,2.158,167.918,409.901,3.462,99.008,1.681,0.74
19820603,25.951,24.353,1.15,27.422,2.188,164.677,416.923,4.289,98.886,1.031,0.687
19820604,25.838,24.288,1.13,27.265,2.404,157.557,416.952,3.963,98.831,2.447,0.791
19820605,25.457,24.229,1.105,26.586,2.178,143.545,416.592,3.197,98.867,6.08,0.952
19820606,26.078,24.752,1.661,27.298,2.088,138.139,417.595,3.929,98.95,13.398,0.845
19820607,24.651,23.759,1.175,25.472,1.725,136.821,414.481,2.313,98.966,15.187,0.715
19820608,25.366,23.985,1.625,26.637,2.254,140.248,415.038,3.297,98.855,2.093,0.88
19820609,25.46,23.809,1.063,26.979,2.229,158.557,410.164,3.372,98.768,6.497,0.821
19820610,25.462,24.024,1.125,26.786,2.364,151.69,418.042,3.332,98.802,3.815,0.769
19820611,25.715,24.184,1.228,27.124,2.032,159.21,416.686,3.943,98.802,4.739,0.974
19820612,25.327,24.181,1.152,26.381,1.626,133.15,418.829,2.58,98.834,4.837,0.698
19820613,25.31,24.286,0.999,26.335,1.445,128.812,416.49,2.648,98.937,8.737,0.833
19820614,24.915,23.677,0.969,26.153,2.024,126.505,420.477,2.101,98.922,12.019,0.618
19820615,24.553,23.613,1.094,25.493,1.28,129.683,413.993,2.083,98.905,9.979,0.538
19820616,24.757,23.78,0.714,25.734,1.786,116.341,420.292,2.124,98.982,9.67,0.762
19820617,23.693,23.177,0.59,24.209,0.959,75.581,416.262,0.846,99.126,12.25,0.917
19820618,23.905,22.908,1.002,24.903,1.91,119.59,415.15,1.943,99.139,4.564,0.759
19820619,24.969,23.531,1.345,26.407,2.597,147.675,416.206,3.109,99.01,1.292,0.437
19820620,25.318,24.114,1.421,26.522,2.149,154.42,418.512,3.049,98.925,3.164,0.672
19820621,24.332,23.476,0.898,25.188,1.241,127.703,409.941,1.695,99.02,17.761,0.643
19820622,23.453,22.591,0.911,24.315,1.466,89.468,412.453,1.607,99.17,7.411,1.088
19820623,23.776,22.969,1.208,24.582,1.489,125.912,412.141,1.489,99.158,8.807,0.778
19820624,24.938,23.237,1.543,26.639,2.362,149.312,413.042,3.733,98.98,1.929,0.657
19820625,25.323,23.881,1.779,26.766,2.265,148.087,416.199,3.808,98.902,3.038,0.628
19820626,25.672,24.045,1.509,27.3,2.801,167.112,409.929,4.348,98.879,1.389,0.782
19820627,25.377,23.786,0.908,26.968,2.556,138.623,416.974,3.72,98.927,2.511,0.742
19820628,24.602,23.399,1.162,25.805,1.74,135.395,414.107,2.762,98.959,6.323,0.937
19820629,25.022,23.574,1.335,26.47,2.289,151.715,413.177,2.32,98.93,8.547,0.69
19820630,25.382,23.744,1.796,27.02,2.085,130.123,411.81,2.955,98.992,7.585,0.602
19820701,24.323,23.095,0.574,25.551,1.794,109.461,419.904,1.915,99.141,8.337,0.743
