SMAP_L4_C_mdl_20150525T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015145,Lat-3.834436Lon-73.31897Samp1Line1,2022325185009,5.245109,4.9063406,5.463614,5.255913,5.37734,5.5611296,5.2662654,5.7586627,4.491615
SMAP_L4_C_mdl_20150526T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015146,Lat-3.834436Lon-73.31897Samp1Line1,2022325185013,8.498026,7.053163,7.2863226,8.518118,7.851884,7.6336994,8.42178,8.433282,6.1756315
SMAP_L4_C_mdl_20150527T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015147,Lat-3.834436Lon-73.31897Samp1Line1,2022325185019,7.8024526,6.765019,7.2708726,7.382067,7.098708,7.1694727,7.1110425,7.412595,5.6707387
SMAP_L4_C_mdl_20150528T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015148,Lat-3.834436Lon-73.31897Samp1Line1,2022325185024,9.2337265,8.091094,8.528746,8.748055,8.512819,8.446057,8.434098,8.911698,6.729286
SMAP_L4_C_mdl_20150529T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015149,Lat-3.834436Lon-73.31897Samp1Line1,2022325185029,4.5086865,3.8743405,4.029788,4.532578,4.310644,4.2019634,4.6046042,4.736927,3.4945595
SMAP_L4_C_mdl_20150530T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015150,Lat-3.834436Lon-73.31897Samp1Line1,2022325185033,9.974861,8.481448,8.894899,9.5164995,8.97771,8.848151,9.23288,9.446878,7.021829
SMAP_L4_C_mdl_20150531T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015151,Lat-3.834436Lon-73.31897Samp1Line1,2022325185037,9.074648,7.7009406,8.033304,8.939169,8.423144,8.271052,8.753177,8.954832,6.6744056
SMAP_L4_C_mdl_20150601T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015152,Lat-3.834436Lon-73.31897Samp1Line1,2022325185041,10.285724,8.743312,9.095367,9.934888,9.37436,9.175491,9.721608,9.967978,7.3782997
SMAP_L4_C_mdl_20150602T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015153,Lat-3.834436Lon-73.31897Samp1Line1,2022325185045,6.7335715,5.778975,6.129038,6.2055764,6.3207803,6.31634,6.682963,6.8050437,4.8397107
SMAP_L4_C_mdl_20150603T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015154,Lat-3.834436Lon-73.31897Samp1Line1,2022325185051,6.361789,5.4364724,5.706848,5.7639604,5.838328,5.7668066,6.0503316,6.1115055,4.2888823
SMAP_L4_C_mdl_20150604T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015155,Lat-3.834436Lon-73.31897Samp1Line1,2022325185056,8.410843,7.1386366,7.5035467,7.6686144,7.733988,7.6662774,8.204637,8.274953,5.787198
SMAP_L4_C_mdl_20150605T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015156,Lat-3.834436Lon-73.31897Samp1Line1,2022325185100,8.724171,7.2692113,7.5695143,7.916031,7.8646727,7.75042,8.612177,8.587615,6.002018
SMAP_L4_C_mdl_20150606T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015157,Lat-3.834436Lon-73.31897Samp1Line1,2022325185105,6.971767,5.9602757,6.3210053,6.4721227,6.6080737,6.6403913,7.086991,7.2714567,5.225603
SMAP_L4_C_mdl_20150607T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015158,Lat-3.834436Lon-73.31897Samp1Line1,2022325185110,7.031277,5.9880967,6.3323784,6.4101367,6.4776535,6.4512677,6.79497,6.857035,4.858678
SMAP_L4_C_mdl_20150608T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015159,Lat-3.834436Lon-73.31897Samp1Line1,2022325185115,5.4179506,4.6478677,5.0196195,4.933026,5.010802,5.0843625,5.307661,5.3700953,3.8586743
SMAP_L4_C_mdl_20150609T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015160,Lat-3.834436Lon-73.31897Samp1Line1,2022325185120,8.413897,6.8581023,6.9415483,7.653605,7.4464035,7.1413374,8.178887,7.9991055,5.461485
SMAP_L4_C_mdl_20150610T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015161,Lat-3.834436Lon-73.31897Samp1Line1,2022325185124,9.4859,8.316776,8.360058,9.098293,8.879822,8.76957,9.173407,9.629417,6.2260475
SMAP_L4_C_mdl_20150611T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015162,Lat-3.834436Lon-73.31897Samp1Line1,2022325185129,9.821356,8.685223,8.799582,9.478381,9.33428,9.295266,9.54925,10.117134,6.5770993
SMAP_L4_C_mdl_20150612T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015163,Lat-3.834436Lon-73.31897Samp1Line1,2022325185133,6.9326487,6.0465155,5.941976,6.3921275,6.261512,6.098264,6.223448,6.6147695,4.2399783
SMAP_L4_C_mdl_20150613T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015164,Lat-3.834436Lon-73.31897Samp1Line1,2022325185137,8.301935,7.4400425,7.600438,8.183039,8.149889,8.165035,8.270121,8.840211,5.870448
SMAP_L4_C_mdl_20150614T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015165,Lat-3.834436Lon-73.31897Samp1Line1,2022325185142,10.118472,8.884374,8.922495,9.670359,9.446091,9.312989,9.795212,10.277856,6.5884533
SMAP_L4_C_mdl_20150615T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015166,Lat-3.834436Lon-73.31897Samp1Line1,2022325185146,7.9766674,6.8899474,6.7621875,7.908106,7.6047034,7.3289647,8.121251,8.389313,5.2928624
SMAP_L4_C_mdl_20150616T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015167,Lat-3.834436Lon-73.31897Samp1Line1,2022325185150,4.562741,3.9530575,3.8902273,4.507431,4.3050284,4.1181946,4.5834503,4.657122,2.9114342
SMAP_L4_C_mdl_20150617T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015168,Lat-3.834436Lon-73.31897Samp1Line1,2022325185155,9.1545,8.137292,8.228895,8.792493,8.686021,8.611876,8.927438,9.461525,6.108096
SMAP_L4_C_mdl_20150618T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015169,Lat-3.834436Lon-73.31897Samp1Line1,2022325185200,9.231387,7.201074,8.136419,8.703918,8.308707,7.7587113,8.657523,8.811221,5.698423
SMAP_L4_C_mdl_20150619T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015170,Lat-3.834436Lon-73.31897Samp1Line1,2022325185205,9.162338,7.2484326,8.231536,8.753999,8.464692,7.9321194,8.666204,8.917484,5.7953415
SMAP_L4_C_mdl_20150620T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015171,Lat-3.834436Lon-73.31897Samp1Line1,2022325185210,9.080256,7.192365,8.262178,8.418362,8.166708,7.761283,8.183541,8.465238,5.572836
SMAP_L4_C_mdl_20150621T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015172,Lat-3.834436Lon-73.31897Samp1Line1,2022325185215,9.84068,7.7763968,8.928284,9.150744,8.850156,8.400836,8.927153,9.211919,6.1197286
SMAP_L4_C_mdl_20150622T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015173,Lat-3.834436Lon-73.31897Samp1Line1,2022325185220,9.690369,7.593477,8.651649,9.040355,8.667779,8.170354,8.846392,9.0506315,5.9214525
SMAP_L4_C_mdl_20150623T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015174,Lat-3.834436Lon-73.31897Samp1Line1,2022325185225,9.8387165,7.7419553,8.85949,9.095921,8.756304,8.282931,8.947016,9.17888,6.007233
SMAP_L4_C_mdl_20150624T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015175,Lat-3.834436Lon-73.31897Samp1Line1,2022325185230,7.3725486,5.781893,6.5945616,7.00938,6.730535,6.351295,6.9263854,7.093202,4.6285987
SMAP_L4_C_mdl_20150625T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015176,Lat-3.834436Lon-73.31897Samp1Line1,2022325185235,10.510432,8.269526,9.4250345,9.865907,9.497096,8.950935,9.638297,9.887116,6.443162
SMAP_L4_C_mdl_20150626T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015177,Lat-3.834436Lon-73.31897Samp1Line1,2022325185239,10.070553,8.137913,9.3473835,9.534336,9.242226,9.644088,9.913818,9.619471,7.4559007
SMAP_L4_C_mdl_20150627T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015178,Lat-3.834436Lon-73.31897Samp1Line1,2022325185244,9.965625,8.06679,9.339505,9.228835,8.962065,9.426922,9.685259,9.414716,7.3037667
SMAP_L4_C_mdl_20150628T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015179,Lat-3.834436Lon-73.31897Samp1Line1,2022325185248,7.151511,5.708582,6.526662,6.915186,6.6430297,6.92158,7.334305,7.076842,5.4662285
SMAP_L4_C_mdl_20150629T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015180,Lat-3.834436Lon-73.31897Samp1Line1,2022325185252,8.8887615,7.1593447,8.219033,8.349798,8.07705,8.433208,8.825548,8.553991,6.6075597
SMAP_L4_C_mdl_20150630T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015181,Lat-3.834436Lon-73.31897Samp1Line1,2022325185256,8.765436,7.098952,8.288902,8.256133,8.019497,8.504664,8.735126,8.490815,6.6196795
SMAP_L4_C_mdl_20150701T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015182,Lat-3.834436Lon-73.31897Samp1Line1,2022325185300,7.9211645,6.35838,7.261048,7.4489927,7.1560006,7.4054627,7.7627263,7.449615,5.6514425
SMAP_L4_C_mdl_20150702T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015183,Lat-3.834436Lon-73.31897Samp1Line1,2022325185304,8.735407,7.1175847,8.196207,8.291613,8.077447,8.424215,8.729252,8.48675,6.5379825
SMAP_L4_C_mdl_20150703T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015184,Lat-3.834436Lon-73.31897Samp1Line1,2022325185308,9.969565,8.062083,9.229394,9.366812,9.084471,9.445456,9.810789,9.521773,7.3352423
SMAP_L4_C_mdl_20150704T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015185,Lat-3.834436Lon-73.31897Samp1Line1,2022325185313,9.218358,7.9053097,8.432794,8.565232,9.430038,8.325777,9.17592,9.4831,6.2793517
SMAP_L4_C_mdl_20150705T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015186,Lat-3.834436Lon-73.31897Samp1Line1,2022325185316,8.621247,7.3028316,7.6715045,7.889429,8.583845,7.470679,8.333642,8.521547,5.5989423
SMAP_L4_C_mdl_20150706T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015187,Lat-3.834436Lon-73.31897Samp1Line1,2022325185320,8.965309,7.6677623,8.291624,8.2360115,9.043358,8.098699,8.777269,9.059452,6.0750113
SMAP_L4_C_mdl_20150707T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015188,Lat-3.834436Lon-73.31897Samp1Line1,2022325185324,9.637899,8.172955,8.73533,8.798618,9.581702,8.485317,9.348897,9.575957,6.3879085
SMAP_L4_C_mdl_20150708T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015189,Lat-3.834436Lon-73.31897Samp1Line1,2022325185329,8.206008,6.882998,7.218686,7.583909,8.235568,7.210942,7.933196,8.156492,5.406528
SMAP_L4_C_mdl_20150709T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015190,Lat-3.834436Lon-73.31897Samp1Line1,2022325185335,6.742311,5.7936583,6.094505,6.5948477,7.3315244,6.429646,7.1901507,7.554272,5.028113
SMAP_L4_C_mdl_20150710T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015191,Lat-3.834436Lon-73.31897Samp1Line1,2022325185340,9.57085,8.143449,8.587039,8.813249,9.626506,8.4017315,9.283111,9.521877,6.32751
SMAP_L4_C_mdl_20150711T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015192,Lat-3.834436Lon-73.31897Samp1Line1,2022325185344,9.569078,8.116553,8.5798025,8.775025,9.550371,8.353509,9.31341,9.522914,6.2364283
SMAP_L4_C_mdl_20150712T000000_Vv7042_001.gpp_mean,SPL4CMDL,A2015193,Lat-3.834436Lon-73.31897Samp1Line1,2022325185348,9.315484,7.936218,8.223163,8.7221775,8.68364,8.5871725,9.266478,9.121041,6.789128
